VARIABLES= x,y,z,cp
 zone  i=           8  j=          37
   20.97630      0.0000000E+00   1.508850     -1.0455500E-02
   20.97410      0.4302100       1.493730     -1.1469500E-02
   20.97390      0.8597900       1.465700     -1.3127800E-02
   20.97250       1.288900       1.425660     -1.6157599E-02
   20.97140       1.711310       1.338140     -1.8106701E-02
   20.97030       2.123730       1.211230     -1.5476400E-02
   20.96920       2.538770       1.094320     -2.9844800E-02
   20.96810       2.962020       1.020310     -6.2139802E-02
   21.57720      0.0000000E+00   1.526540     -1.1992000E-02
   21.57630      0.4411300       1.511140     -1.2715000E-02
   21.57730      0.8816000       1.483940     -1.4146600E-02
   21.57720       1.321380       1.446320     -1.7379301E-02
   21.57730       1.753990       1.361510     -1.9250801E-02
